8.483474481555189906e-01,3.970455838243354130e-01
5.872862783621753957e-01,6.273278087182964091e-01
5.353315494739163682e-01,5.466567112254031580e-01
6.943295703023154575e-01,1.194775039821105445e-02
8.976721403518730380e-01,5.069508470105339448e-01
3.833131484677049228e-01,6.044275728901195022e-01
3.354232606453292354e-01,6.413340188741102343e-01
8.698481510445210674e-02,7.503587742698231144e-01
6.916437226221372470e-03,2.803858295362813280e-01
5.292205515879653266e-01,8.588372150044809583e-02
8.699928070701841154e-01,3.581015372219287229e-02
1.610267283303856711e-02,1.239153157040145947e-01
4.421661476294969084e-02,5.021229423129273117e-01
3.778086340893954675e-01,1.125286090547829021e-01
2.914624078369177917e-01,6.959235090377638988e-01
2.976759937006923096e-01,8.746760678845022507e-01
6.656354061043667780e-02,3.182018110423225909e-01
9.941229863193287164e-01,1.660191025525122877e-01
6.132048148127420273e-01,2.983224096239303069e-01
3.313274530507359650e-01,2.512289917677370532e-01
1.890489911786991106e-01,7.724994851285958974e-01
1.982890088588573629e-02,7.716801903885546210e-01
3.530609532040326348e-01,1.595398433138532912e-01
4.796466480764752793e-01,1.130726295209513177e-01
5.844805481877712872e-02,9.652368676859849339e-01
2.001727913356954325e-02,3.540431880833260214e-01
2.423054585420435503e-01,5.540359343296608063e-02
4.801886775103961780e-01,4.997645759843740709e-01
3.377042955127322887e-01,8.014596220254767145e-01
2.053941513867200142e-01,2.668199312758301467e-01
5.661154333888509527e-01,8.903918470710284749e-01
7.917009662918084167e-03,5.900620857563324551e-01
1.830885443974403781e-01,6.201306897166338761e-01
6.992200646965637256e-01,5.101989175536123522e-01
6.639126047375527584e-01,5.531650021579027632e-01
2.549174742223921930e-01,9.882389994284754842e-01
7.977541130589267393e-01,6.197394351439001747e-01
2.366231799875728736e-02,8.020851649946073580e-01
2.019113483781717067e-01,9.548862030107596599e-01
3.563214473869565913e-01,1.864728057198330458e-01
4.388162152215921985e-01,5.633177611223116887e-01
8.777260780194230394e-01,7.055100377856223792e-01
9.947826144093565581e-01,5.204512185662919510e-01
7.395116309916694997e-01,3.102858951089283446e-01
8.609546128951497401e-01,8.623488374451436789e-01
1.696925949531769007e-01,1.715287329607327882e-01
6.720754534059601992e-01,7.833033062373460087e-01
3.774775709978523963e-01,6.866662081354094616e-01
5.536550576489386311e-01,6.577805753668153343e-01
1.504710096181255397e-01,7.637332943942866104e-01
6.928491816275709203e-01,1.270294033396408562e-01
8.628836734320400881e-01,1.714103455673077203e-01
6.463365870473325447e-01,5.841008465100467895e-01
4.989918595262262668e-01,5.705909416926149280e-01
5.482296242559284716e-01,8.888136989249180164e-01
5.899011016940683971e-01,2.481783292087075266e-01
9.893535916614346615e-01,3.711535445804595712e-01
8.927110933908465329e-01,3.742164709508589704e-01
6.550105450805515650e-01,5.804415733813174105e-01
6.022165461603204983e-01,7.350197820910611135e-01
3.894375855877695303e-01,6.763838876264729461e-01
2.960139119974404265e-01,5.214186301339432950e-01
7.179798959736417574e-01,6.886752079984586050e-01
1.984934581664671294e-01,7.499268491511120738e-01
3.848638453488257838e-01,9.353505245490012499e-02
1.830786264313629674e-01,9.321630047288477217e-01
4.851184035241576931e-01,1.060268986032799621e-01
7.748170722555215439e-01,3.479144546889401113e-01
4.161602661107191015e-01,4.091598040594142116e-01
2.284752121807926972e-01,4.827086564387206291e-02
9.815736269126389413e-01,3.991547359608405010e-02
3.567270269371719538e-01,1.578743366752188848e-02
2.970655017650775109e-01,4.519804271048085687e-01
4.880600382300036566e-01,3.777080399563877977e-01
7.383280640005588369e-01,8.369408565850365855e-01
3.246054571542643652e-01,5.745529322303897235e-01
8.505697897159721910e-01,1.229898014698145303e-01
9.002161996100752628e-01,3.188632293284482389e-01
1.398524474785904914e-01,9.407874729987533158e-01
6.991081186607563946e-01,5.507367712447915897e-01
9.492759230007365989e-01,3.370490174597901012e-01
7.917565800339588789e-01,4.991876765657251580e-01
3.750876097685015287e-01,4.045201343709563524e-01
3.752009895466188460e-01,6.810254025933190070e-01
7.669376227612104691e-01,9.385067404493571130e-01
2.493902245362602521e-01,7.124208763714678927e-01
8.466247084495491793e-01,9.769968391351755432e-01
8.919949199093045733e-01,1.656974700019120395e-02
9.007661350926849941e-01,1.786578938595403399e-01
1.394120650946776285e-01,7.470134532882830580e-01
6.774230284465935226e-01,5.807171977224124815e-01
7.134585423406403226e-02,1.958364619887057456e-01
5.799810786559873588e-01,4.528733941678775299e-02
9.268731637545335467e-02,6.767287793340874824e-01
7.168756136641299959e-01,3.261175663835323979e-01
9.368985168740682212e-01,9.772195831579909564e-01
8.716709623556525566e-01,7.570584087563738684e-01
9.179049325559952566e-01,4.459800672109351938e-01
6.484823369671529614e-01,6.001022195737324427e-01
2.092246859525673797e-01,4.131007333101827106e-01
